time_stamp, average time, incremental time, search time,fov check time, total time, alpha_bal, alpha_del
1577837012.49979281,0.13780734,0.00833684,0.00001835,69543.00000000,0.15523155,0.000000,0.000000
1577837012.59964013,0.13786315,0.00723126,0.00001937,69510.00000000,0.15616767,0.000000,0.000000
1577837012.69948912,0.13789195,0.00440070,0.00001923,69619.00000000,0.14736908,0.000000,0.000000
1577837012.79933310,0.13791998,0.00537893,0.00001858,69691.00000000,0.14716901,0.000000,0.000000
1577837012.89997697,0.13801277,0.01216214,0.00001959,69735.00000000,0.16872645,0.000000,0.000000
1577837012.99980998,0.13799609,0.00517747,0.00001988,69749.00000000,0.13245800,0.000000,0.000000
1577837013.09965992,0.13801818,0.00710913,0.00001774,69787.00000000,0.14537451,0.000000,0.000000
1577837013.19948912,0.13797814,0.00636287,0.00001802,69779.00000000,0.12460442,0.000000,0.000000
1577837013.29934216,0.13792265,0.00323060,0.00001806,69796.00000000,0.11933352,0.000000,0.000000
1577837013.39998102,0.13782965,0.00624543,0.00001824,69821.00000000,0.10658117,0.000000,0.000000
1577837013.49982691,0.13775695,0.00374308,0.00001816,69839.00000000,0.11325795,0.000000,0.000000
1577837013.59966421,0.13768485,0.00313727,0.00001795,69847.00000000,0.11331278,0.000000,0.000000
1577837013.69951892,0.13758097,0.00333304,0.00001738,69853.00000000,0.10236701,0.000000,0.000000
1577837013.79937577,0.13745897,0.00296762,0.00001776,69865.00000000,0.09597923,0.000000,0.000000
1577837013.89960599,0.13733093,0.00281816,0.00001731,69828.00000000,0.09366884,0.000000,0.000000
1577837013.99944806,0.13720353,0.00349950,0.00001695,69825.00000000,0.09363413,0.000000,0.000000
1577837014.09929609,0.13710284,0.00285218,0.00001789,69825.00000000,0.10256438,0.000000,0.000000
1577837014.19994283,0.13699951,0.00349910,0.00001563,69819.00000000,0.10145510,0.000000,0.000000
1577837014.29977012,0.13690030,0.00386652,0.00001838,69836.00000000,0.10267122,0.000000,0.000000
1577837014.39961290,0.13681517,0.00302774,0.00002083,69861.00000000,0.10736293,0.000000,0.000000
1577837014.49947500,0.13669750,0.00318329,0.00001679,69885.00000000,0.09586306,0.000000,0.000000
1577837014.59930491,0.13658788,0.00540235,0.00001724,69902.00000000,0.09844124,0.000000,0.000000
1577837014.69992590,0.13649928,0.00271883,0.00001799,69930.00000000,0.10557879,0.000000,0.000000
1577837014.79977393,0.13640076,0.00319940,0.00001796,69956.00000000,0.10191743,0.000000,0.000000
1577837014.89961600,0.13627604,0.00296652,0.00001696,69952.00000000,0.09250071,0.000000,0.000000
1577837014.99945498,0.13615698,0.00408610,0.00001557,69972.00000000,0.09424740,0.000000,0.000000
1577837015.09928799,0.13601844,0.00280926,0.00001733,69972.00000000,0.08711436,0.000000,0.000000
1577837015.19993019,0.13592212,0.00390444,0.00001685,69977.00000000,0.10182280,0.000000,0.000000
1577837015.29976392,0.13582541,0.00287909,0.00001551,69982.00000000,0.10149376,0.000000,0.000000
1577837015.39960289,0.13572402,0.00345689,0.00001721,69963.00000000,0.09962992,0.000000,0.000000
1577837015.49943709,0.13562383,0.00326982,0.00001621,69983.00000000,0.09985790,0.000000,0.000000
1577837015.59928799,0.13551118,0.00364245,0.00001610,70019.00000000,0.09518079,0.000000,0.000000
1577837015.69991398,0.13543868,0.00411922,0.00001792,70003.00000000,0.10941038,0.000000,0.000000
1577837015.79975080,0.13534774,0.00392595,0.00001674,70032.00000000,0.10261014,0.000000,0.000000
1577837015.89959598,0.13522656,0.00285848,0.00001625,70037.00000000,0.09147932,0.000000,0.000000
1577837015.99944091,0.13514312,0.00369387,0.00001734,70044.00000000,0.10493784,0.000000,0.000000
1577837016.09927988,0.13505825,0.00326862,0.00001577,70043.00000000,0.10425338,0.000000,0.000000
1577837016.19993591,0.13496835,0.00335265,0.00001699,70036.00000000,0.10224349,0.000000,0.000000
1577837016.29977179,0.13488189,0.00335375,0.00001655,70046.00000000,0.10332476,0.000000,0.000000
1577837016.39961100,0.13480843,0.00356693,0.00001723,70034.00000000,0.10791904,0.000000,0.000000
1577837016.49944592,0.13469778,0.00382662,0.00001571,70029.00000000,0.09409178,0.000000,0.000000
1577837016.59928608,0.13463799,0.00805527,0.00001617,70025.00000000,0.11263627,0.000000,0.000000
1577837016.69992709,0.13458662,0.00471362,0.00001824,70029.00000000,0.11562880,0.000000,0.000000
1577837016.79977179,0.13453719,0.00436831,0.00001754,70035.00000000,0.11625037,0.000000,0.000000
1577837016.89961505,0.13445461,0.00327323,0.00001773,70020.00000000,0.10381550,0.000000,0.000000
1577837016.99945712,0.13438623,0.00351851,0.00001666,70034.00000000,0.10895017,0.000000,0.000000
1577837017.09928703,0.13432662,0.00331474,0.00001771,70042.00000000,0.11209145,0.000000,0.000000
1577837017.19993496,0.13427546,0.00438181,0.00001579,70045.00000000,0.11514151,0.000000,0.000000
1577837017.29978800,0.13423329,0.00405340,0.00001747,70061.00000000,0.11841733,0.000000,0.000000
1577837017.39962697,0.13419096,0.00415713,0.00001531,70083.00000000,0.11827549,0.000000,0.000000
1577837017.49947381,0.13415375,0.00682656,0.00001803,70095.00000000,0.12012677,0.000000,0.000000
1577837017.59932590,0.13409841,0.00342288,0.00001652,70107.00000000,0.11318000,0.000000,0.000000
1577837017.69995904,0.13405091,0.00480736,0.00001777,70126.00000000,0.11604889,0.000000,0.000000
1577837017.79980493,0.13398684,0.00529933,0.00001676,70134.00000000,0.10964058,0.000000,0.000000
1577837017.89964604,0.13391569,0.00364216,0.00001642,70115.00000000,0.10680680,0.000000,0.000000
1577837017.99949002,0.13386285,0.00565726,0.00001599,70110.00000000,0.11367707,0.000000,0.000000
1577837018.09932280,0.13380856,0.00353162,0.00001726,70119.00000000,0.11301495,0.000000,0.000000
1577837018.19994712,0.13376780,0.00364916,0.00001844,70129.00000000,0.11811914,0.000000,0.000000
1577837018.29980016,0.13370260,0.00433210,0.00001719,70146.00000000,0.10859919,0.000000,0.000000
1577837018.39965200,0.13365123,0.00360345,0.00001693,70152.00000000,0.11382170,0.000000,0.000000
1577837018.49949384,0.13358107,0.00428999,0.00001582,70136.00000000,0.10642914,0.000000,0.000000
1577837018.59934902,0.13350809,0.00365837,0.00001682,70145.00000000,0.10519051,0.000000,0.000000
1577837018.69998097,0.13344865,0.00472333,0.00001682,70153.00000000,0.11032709,0.000000,0.000000
1577837018.79979897,0.13335514,0.00447985,0.00001774,70160.00000000,0.09688553,0.000000,0.000000
1577837018.89965105,0.13327689,0.00392976,0.00001732,70157.00000000,0.10268234,0.000000,0.000000
1577837018.99950004,0.13320991,0.00395697,0.00001722,70158.00000000,0.10695248,0.000000,0.000000
1577837019.09935212,0.13317269,0.00420446,0.00001737,70174.00000000,0.11854730,0.000000,0.000000
1577837019.19999218,0.13313921,0.00510537,0.00001709,70174.00000000,0.11994659,0.000000,0.000000
1577837019.29982114,0.13312875,0.00436461,0.00001683,70200.00000000,0.12899983,0.000000,0.000000
1577837019.39966321,0.13308431,0.00501124,0.00001705,70223.00000000,0.11548334,0.000000,0.000000
1577837019.49949908,0.13305775,0.00517910,0.00001660,70215.00000000,0.12251348,0.000000,0.000000
1577837019.59935308,0.13306541,0.00383063,0.00001719,70235.00000000,0.13611544,0.000000,0.000000
1577837019.69999003,0.13301267,0.00620986,0.00001706,70238.00000000,0.11197109,0.000000,0.000000
1577837019.79981494,0.13298413,0.00459810,0.00001746,70263.00000000,0.12156632,0.000000,0.000000
1577837019.89967895,0.13294269,0.00386314,0.00001611,70288.00000000,0.11632610,0.000000,0.000000
1577837019.99952507,0.13293292,0.00842643,0.00001693,70311.00000000,0.12900400,0.000000,0.000000
1577837020.09935904,0.13294883,0.00486429,0.00001849,70313.00000000,0.13936020,0.000000,0.000000
1577837020.19999909,0.13297993,0.00712788,0.00001927,70345.00000000,0.14554445,0.000000,0.000000
1577837020.29983687,0.13302456,0.00463791,0.00001803,70385.00000000,0.15110057,0.000000,0.000000
1577837020.39969206,0.13302295,0.00548451,0.00001845,70391.00000000,0.13236915,0.000000,0.000000
1577837020.49952698,0.13302798,0.00447496,0.00001809,70370.00000000,0.13507539,0.000000,0.000000
1577837020.59934902,0.13301669,0.00458900,0.00001705,70377.00000000,0.12841097,0.000000,0.000000
1577837020.69999099,0.13298698,0.00722621,0.00001547,70372.00000000,0.12083654,0.000000,0.000000
1577837020.79982376,0.13297484,0.00637082,0.00001828,70399.00000000,0.12799613,0.000000,0.000000
1577837020.89966798,0.13293420,0.00413694,0.00001751,70413.00000000,0.11623260,0.000000,0.000000
1577837020.99950218,0.13291132,0.00629760,0.00001640,70422.00000000,0.12348483,0.000000,0.000000
1577837021.09934115,0.13287326,0.00416925,0.00001622,70444.00000000,0.11715162,0.000000,0.000000
1577837021.19997501,0.13282762,0.00473035,0.00001711,70476.00000000,0.11393530,0.000000,0.000000
1577837021.29982591,0.13282506,0.00839843,0.00001618,70443.00000000,0.13176261,0.000000,0.000000
1577837021.39965796,0.13282580,0.00357164,0.00001696,68372.00000000,0.13313039,0.000000,0.000000
1577837021.49948287,0.13281469,0.00471414,0.00001728,68438.00000000,0.12818519,0.000000,0.000000
1577837021.59932113,0.13278369,0.00331726,0.00001607,68486.00000000,0.11982382,0.000000,0.000000
1577837021.69996214,0.13274704,0.00438003,0.00001571,68537.00000000,0.11739097,0.000000,0.000000
1577837021.79979491,0.13269461,0.00415425,0.00001612,68569.00000000,0.11067172,0.000000,0.000000
1577837021.89964008,0.13265870,0.00332836,0.00001794,68597.00000000,0.11754112,0.000000,0.000000
1577837021.99947500,0.13262725,0.00302035,0.00001763,68636.00000000,0.11935565,0.000000,0.000000
1577837022.09931111,0.13253916,0.00318301,0.00001596,68683.00000000,0.09527835,0.000000,0.000000
1577837022.19993186,0.13252295,0.00543840,0.00001735,68715.00000000,0.12564979,0.000000,0.000000
1577837022.29976702,0.13246420,0.00327354,0.00001773,68743.00000000,0.10749637,0.000000,0.000000
1577837022.39960694,0.13240217,0.00527664,0.00001740,68782.00000000,0.10597474,0.000000,0.000000
1577837022.49946189,0.13232583,0.00349752,0.00001804,68797.00000000,0.09972936,0.000000,0.000000
1577837022.59929800,0.13222238,0.00306137,0.00001600,68829.00000000,0.08794534,0.000000,0.000000
1577837022.69993806,0.13210755,0.00303506,0.00001687,68837.00000000,0.08284766,0.000000,0.000000
1577837022.79978395,0.13201496,0.00336017,0.00001679,68838.00000000,0.09220072,0.000000,0.000000
1577837022.89961600,0.13191689,0.00283239,0.00001766,68846.00000000,0.08964843,0.000000,0.000000
1577837022.99945807,0.13177876,0.00257570,0.00001595,68846.00000000,0.07210652,0.000000,0.000000
1577837023.09929013,0.13165860,0.00287491,0.00001645,68861.00000000,0.07962947,0.000000,0.000000
1577837023.19992399,0.13154268,0.00380143,0.00001530,68877.00000000,0.08123233,0.000000,0.000000
1577837023.29976511,0.13141512,0.00428880,0.00001571,68897.00000000,0.07592637,0.000000,0.000000
1577837023.39962006,0.13128289,0.00220427,0.00001681,68919.00000000,0.07363137,0.000000,0.000000
1577837023.49945021,0.13118178,0.00314660,0.00001682,68933.00000000,0.08699575,0.000000,0.000000
1577837023.59929705,0.13109266,0.00342990,0.00001711,68948.00000000,0.09206112,0.000000,0.000000
1577837023.69994497,0.13104462,0.00402521,0.00001816,68955.00000000,0.10995358,0.000000,0.000000
1577837023.79978704,0.13103304,0.00663072,0.00002015,69007.00000000,0.12593888,0.000000,0.000000
1577837023.89962006,0.13104955,0.00660231,0.00001929,69107.00000000,0.13832877,0.000000,0.000000
1577837023.99944186,0.13105235,0.00695304,0.00001723,69142.00000000,0.13229177,0.000000,0.000000
1577837024.09966683,0.13110524,0.00782694,0.00001782,69266.00000000,0.15453366,0.000000,0.000000
1577837024.19952011,0.13116860,0.00770470,0.00001801,69334.00000000,0.15929953,0.000000,0.000000
1577837024.29935479,0.13124025,0.00955175,0.00001898,69490.00000000,0.16312558,0.000000,0.000000
1577837024.39997220,0.13131422,0.01183885,0.00001904,69586.00000000,0.16430749,0.000000,0.000000
1577837024.49980807,0.13142631,0.01106508,0.00001947,69712.00000000,0.18152901,0.000000,0.000000
1577837024.59964204,0.13153040,0.00916182,0.00001816,69887.00000000,0.17816163,0.000000,0.000000
1577837024.69947696,0.13159566,0.00801391,0.00001852,69783.00000000,0.16089957,0.000000,0.000000
1577837024.79931593,0.13163609,0.00673066,0.00001888,69920.00000000,0.14982688,0.000000,0.000000
1577837024.89996290,0.13168224,0.01268685,0.00001748,69927.00000000,0.15249592,0.000000,0.000000
1577837024.99980283,0.13177351,0.00796140,0.00001766,69993.00000000,0.17302740,0.000000,0.000000
1577837025.09964395,0.13178819,0.00590998,0.00001649,70088.00000000,0.13844045,0.000000,0.000000
1577837025.19949198,0.13181837,0.00903107,0.00001747,70159.00000000,0.14552034,0.000000,0.000000
1577837025.29932117,0.13181481,0.00513270,0.00001785,70192.00000000,0.13019175,0.000000,0.000000
1577837025.39995599,0.13182250,0.00414516,0.00001681,70185.00000000,0.13533146,0.000000,0.000000
1577837025.49979496,0.13183505,0.00785396,0.00001642,70231.00000000,0.13757225,0.000000,0.000000
1577837025.59963608,0.13187994,0.00804393,0.00001715,70286.00000000,0.15243923,0.000000,0.000000
1577837025.69946504,0.13196046,0.00614626,0.00001700,70370.00000000,0.16891614,0.000000,0.000000
1577837025.79929805,0.13202292,0.00783576,0.00001698,70602.00000000,0.16075606,0.000000,0.000000
1577837025.89993286,0.13214067,0.00961188,0.00001786,70957.00000000,0.18642490,0.000000,0.000000
1577837025.99978280,0.13223141,0.01422120,0.00001821,71465.00000000,0.17415138,0.000000,0.000000
1577837026.09962392,0.13229768,0.00912492,0.00001808,71945.00000000,0.16298122,0.000000,0.000000
1577837026.19946909,0.13236377,0.00909350,0.00001719,72278.00000000,0.16302713,0.000000,0.000000
1577837026.29928899,0.13242044,0.01023090,0.00001733,72592.00000000,0.15877614,0.000000,0.000000
1577837026.39993095,0.13244856,0.00609255,0.00001642,72744.00000000,0.14554838,0.000000,0.000000
1577837026.49976707,0.13248797,0.00555836,0.00001801,72710.00000000,0.15089276,0.000000,0.000000
1577837026.59959507,0.13250442,0.00607274,0.00001836,72844.00000000,0.14020452,0.000000,0.000000
1577837026.69943714,0.13253818,0.00768461,0.00001704,72952.00000000,0.14837253,0.000000,0.000000
1577837026.79966903,0.13258462,0.00616360,0.00001750,72992.00000000,0.15440918,0.000000,0.000000
1577837026.89950800,0.13260723,0.00525355,0.00001780,73046.00000000,0.14325823,0.000000,0.000000
1577837026.99935317,0.13263856,0.00631994,0.00001662,72975.00000000,0.14742638,0.000000,0.000000
1577837027.09999299,0.13268345,0.00613759,0.00001805,73074.00000000,0.15391367,0.000000,0.000000
1577837027.19983411,0.13271593,0.00549528,0.00001525,73166.00000000,0.14811254,0.000000,0.000000
1577837027.29966593,0.13275499,0.00916496,0.00001795,73254.00000000,0.15130768,0.000000,0.000000
1577837027.39950585,0.13279058,0.00705656,0.00001621,73318.00000000,0.14973490,0.000000,0.000000
1577837027.49934387,0.13285206,0.00744583,0.00001755,73377.00000000,0.16217827,0.000000,0.000000
1577837027.59998488,0.13292138,0.00868991,0.00001702,73420.00000000,0.16605478,0.000000,0.000000
1577837027.69982481,0.13301803,0.00981104,0.00001789,73481.00000000,0.17931507,0.000000,0.000000
1577837027.79967093,0.13306636,0.00862942,0.00001664,73600.00000000,0.15626425,0.000000,0.000000
1577837027.89950490,0.13314035,0.00967588,0.00001676,73679.00000000,0.16872663,0.000000,0.000000
1577837027.99935102,0.13320272,0.01228774,0.00001666,73513.00000000,0.16326489,0.000000,0.000000
1577837028.09998488,0.13322639,0.00568047,0.00001744,73629.00000000,0.14466169,0.000000,0.000000
1577837028.19980383,0.13329435,0.00623295,0.00001860,73739.00000000,0.16618394,0.000000,0.000000
1577837028.29963899,0.13333437,0.00530014,0.00001757,73781.00000000,0.15274664,0.000000,0.000000
1577837028.39948201,0.13341199,0.00572551,0.00001820,73846.00000000,0.17113289,0.000000,0.000000
1577837028.49933314,0.13344121,0.00671730,0.00001694,73895.00000000,0.14767143,0.000000,0.000000
1577837028.59996700,0.13345694,0.00669361,0.00001702,73961.00000000,0.14113387,0.000000,0.000000
1577837028.69981909,0.13348847,0.00735187,0.00001762,74000.00000000,0.14890582,0.000000,0.000000
1577837028.79965901,0.13350957,0.00551403,0.00001751,74043.00000000,0.14384957,0.000000,0.000000
1577837028.89949107,0.13351741,0.00609605,0.00001640,74065.00000000,0.13736564,0.000000,0.000000
1577837028.99935007,0.13353525,0.00624541,0.00001659,74104.00000000,0.14231564,0.000000,0.000000
1577837029.09997010,0.13353834,0.00652222,0.00001724,74091.00000000,0.13506204,0.000000,0.000000
1577837029.19980216,0.13353018,0.00571117,0.00001694,74110.00000000,0.12949583,0.000000,0.000000
1577837029.29963398,0.13352830,0.00771966,0.00001764,74115.00000000,0.13259859,0.000000,0.000000
1577837029.39948297,0.13354661,0.00692656,0.00001803,74135.00000000,0.14262957,0.000000,0.000000
1577837029.49933004,0.13357376,0.00832845,0.00001767,74114.00000000,0.14706886,0.000000,0.000000
1577837029.59998202,0.13357346,0.00462784,0.00001791,74141.00000000,0.13342157,0.000000,0.000000
1577837029.69982696,0.13355895,0.00446779,0.00001639,74165.00000000,0.12631946,0.000000,0.000000
1577837029.79965806,0.13357604,0.00636923,0.00001942,74156.00000000,0.14212311,0.000000,0.000000
1577837029.89949489,0.13360327,0.00681310,0.00001912,74140.00000000,0.14724171,0.000000,0.000000
1577837029.99934101,0.13363739,0.00731872,0.00001870,74161.00000000,0.15076534,0.000000,0.000000
1577837030.09997797,0.13364550,0.00491210,0.00001731,74175.00000000,0.13772776,0.000000,0.000000
1577837030.19983101,0.13366853,0.00599319,0.00001814,74164.00000000,0.14527261,0.000000,0.000000
1577837030.29967093,0.13369590,0.00766552,0.00001729,74191.00000000,0.14751857,0.000000,0.000000
1577837030.39952803,0.13371789,0.00752396,0.00001841,74217.00000000,0.14484443,0.000000,0.000000
1577837030.49937201,0.13375298,0.00554557,0.00001866,74261.00000000,0.15154586,0.000000,0.000000
1577837030.59961605,0.13378282,0.00710724,0.00001838,74264.00000000,0.14893850,0.000000,0.000000
1577837030.69945002,0.13379973,0.00538421,0.00001815,74078.00000000,0.14240940,0.000000,0.000000
1577837030.79929900,0.13383867,0.00677413,0.00001956,74150.00000000,0.15369808,0.000000,0.000000
1577837030.89991903,0.13385685,0.00589737,0.00001731,74249.00000000,0.14314660,0.000000,0.000000
1577837030.99976492,0.13387064,0.00670115,0.00001702,74308.00000000,0.14093301,0.000000,0.000000
1577837031.09960389,0.13392931,0.00543485,0.00001952,74331.00000000,0.16402649,0.000000,0.000000
1577837031.19942093,0.13395705,0.00622234,0.00001917,74357.00000000,0.14821211,0.000000,0.000000
1577837031.29964709,0.13406399,0.00548633,0.00001982,74408.00000000,0.18914037,0.000000,0.000000
1577837031.39948106,0.13407463,0.00595861,0.00001872,74403.00000000,0.13956362,0.000000,0.000000
1577837031.49932384,0.13408266,0.00628972,0.00001739,74432.00000000,0.13823777,0.000000,0.000000
1577837031.59997702,0.13411321,0.00754028,0.00001784,74473.00000000,0.14993444,0.000000,0.000000
1577837031.69982481,0.13412612,0.00591347,0.00001885,74443.00000000,0.14082650,0.000000,0.000000
1577837031.79966116,0.13417403,0.00585219,0.00001828,74455.00000000,0.15908838,0.000000,0.000000
1577837031.89950013,0.13420053,0.00635226,0.00001878,74449.00000000,0.14800504,0.000000,0.000000
1577837031.99933314,0.13425049,0.00597406,0.00001896,74477.00000000,0.16033166,0.000000,0.000000
1577837032.09997487,0.13429184,0.00819568,0.00001780,74533.00000000,0.15591610,0.000000,0.000000
1577837032.19982100,0.13439193,0.00874181,0.00001857,74593.00000000,0.18683835,0.000000,0.000000
1577837032.29967403,0.13445701,0.00740665,0.00001880,74592.00000000,0.16862626,0.000000,0.000000
1577837032.39951420,0.13450376,0.00993592,0.00001801,74668.00000000,0.15909504,0.000000,0.000000
1577837032.49936414,0.13454495,0.00676041,0.00001759,74757.00000000,0.15625205,0.000000,0.000000
1577837032.59999490,0.13458451,0.00633302,0.00001843,74771.00000000,0.15547324,0.000000,0.000000
1577837032.69982910,0.13463739,0.00544289,0.00001903,74798.00000000,0.16260938,0.000000,0.000000
1577837032.79966497,0.13466532,0.00813554,0.00001819,74805.00000000,0.14946810,0.000000,0.000000
1577837032.89951897,0.13473556,0.00647164,0.00001839,74873.00000000,0.17203215,0.000000,0.000000
1577837032.99935794,0.13479568,0.00969736,0.00001837,74883.00000000,0.16678232,0.000000,0.000000
1577837033.09998894,0.13482008,0.00575601,0.00001763,74872.00000000,0.14782290,0.000000,0.000000
1577837033.19982004,0.13486905,0.00732054,0.00001894,74909.00000000,0.16102052,0.000000,0.000000
1577837033.29964805,0.13490178,0.00639371,0.00001733,74955.00000000,0.15241255,0.000000,0.000000
1577837033.39949107,0.13496612,0.00781988,0.00001899,74981.00000000,0.16944848,0.000000,0.000000
1577837033.49933100,0.13502523,0.00589482,0.00001792,75006.00000000,0.16676890,0.000000,0.000000
1577837033.59996009,0.13507872,0.00684160,0.00001790,75051.00000000,0.16385818,0.000000,0.000000
1577837033.69978499,0.13515798,0.00535105,0.00001905,75098.00000000,0.17787741,0.000000,0.000000
1577837033.79962587,0.13523235,0.00878742,0.00001886,75135.00000000,0.17539552,0.000000,0.000000
1577837033.89945507,0.13526421,0.00626109,0.00001856,75141.00000000,0.15249637,0.000000,0.000000
1577837033.99929285,0.13527925,0.00597316,0.00001778,75172.00000000,0.14343292,0.000000,0.000000
1577837034.09991097,0.13533795,0.00637256,0.00001837,75191.00000000,0.16721376,0.000000,0.000000
1577837034.19975400,0.13536081,0.00522152,0.00001767,75174.00000000,0.14779593,0.000000,0.000000
1577837034.29961181,0.13543611,0.00708416,0.00001950,75188.00000000,0.17647506,0.000000,0.000000
1577837034.39944816,0.13543491,0.00689770,0.00001761,75227.00000000,0.13477605,0.000000,0.000000
1577837034.49928808,0.13544743,0.00655238,0.00001817,75256.00000000,0.14229671,0.000000,0.000000
1577837034.59992599,0.13544405,0.00474937,0.00001696,75303.00000000,0.13359130,0.000000,0.000000
1577837034.69976902,0.13546789,0.00836398,0.00001727,75336.00000000,0.14855995,0.000000,0.000000
1577837034.79961491,0.13549569,0.00586513,0.00001747,75344.00000000,0.15078257,0.000000,0.000000
1577837034.89944005,0.13549904,0.00562952,0.00001772,75374.00000000,0.13734646,0.000000,0.000000
1577837034.99928904,0.13550436,0.00392238,0.00001719,75388.00000000,0.13844204,0.000000,0.000000
1577837035.09992909,0.13551726,0.00538737,0.00001886,75399.00000000,0.14265026,0.000000,0.000000
1577837035.19976306,0.13551912,0.00535258,0.00001759,75426.00000000,0.13655044,0.000000,0.000000
1577837035.29961085,0.13554536,0.00555884,0.00001742,75432.00000000,0.15010870,0.000000,0.000000
1577837035.39945388,0.13558912,0.00674461,0.00001860,75445.00000000,0.15991667,0.000000,0.000000
1577837035.49929714,0.13558599,0.00554248,0.00001750,75448.00000000,0.13384265,0.000000,0.000000
1577837035.59993815,0.13562932,0.00797150,0.00001870,75399.00000000,0.15980752,0.000000,0.000000
1577837035.69978905,0.13561500,0.00420765,0.00001801,75413.00000000,0.12761070,0.000000,0.000000
1577837035.79962707,0.13560204,0.00403879,0.00001709,75430.00000000,0.12834435,0.000000,0.000000
1577837035.89946008,0.13558890,0.00433943,0.00001725,75436.00000000,0.12821698,0.000000,0.000000
1577837035.99931192,0.13557697,0.00575154,0.00001837,75465.00000000,0.12887505,0.000000,0.000000
1577837036.09993815,0.13554503,0.00380196,0.00001635,75481.00000000,0.11756292,0.000000,0.000000
1577837036.19978118,0.13549879,0.00523819,0.00001687,75497.00000000,0.10941610,0.000000,0.000000
1577837036.29962182,0.13544961,0.00387725,0.00001810,75508.00000000,0.10766314,0.000000,0.000000
1577837036.39945006,0.13540835,0.00684897,0.00001770,75526.00000000,0.11205709,0.000000,0.000000
1577837036.49929905,0.13534372,0.00349882,0.00001772,75532.00000000,0.09869688,0.000000,0.000000
1577837036.59994197,0.13529876,0.00392644,0.00001836,75546.00000000,0.10976474,0.000000,0.000000
1577837036.69978285,0.13524798,0.00368099,0.00001886,75524.00000000,0.10635170,0.000000,0.000000
1577837036.79959917,0.13523394,0.00652019,0.00001889,75522.00000000,0.12722968,0.000000,0.000000
1577837036.89945912,0.13518667,0.00683393,0.00001877,75538.00000000,0.10819885,0.000000,0.000000
1577837036.99930906,0.13526804,0.00824437,0.00003017,75553.00000000,0.18180935,0.000000,0.000000
1577837037.09994388,0.13539101,0.00532331,0.00002575,75561.00000000,0.20585347,0.000000,0.000000
1577837037.19977999,0.13542801,0.00456715,0.00001964,75537.00000000,0.15666373,0.000000,0.000000
1577837037.29961300,0.13550478,0.00634906,0.00002097,75549.00000000,0.17964917,0.000000,0.000000
1577837037.39945197,0.13550811,0.00446630,0.00001798,75566.00000000,0.13742403,0.000000,0.000000
1577837037.49928808,0.13553720,0.00534095,0.00001901,75600.00000000,0.15232517,0.000000,0.000000
1577837037.59991598,0.13558282,0.00761504,0.00001848,75640.00000000,0.16194805,0.000000,0.000000
1577837037.69975090,0.13560707,0.00855587,0.00001891,75611.00000000,0.14965274,0.000000,0.000000
1577837037.79960704,0.13585170,0.01008657,0.00002766,75647.00000000,0.27773553,0.000000,0.000000
1577837037.89945078,0.13598472,0.00863252,0.00001992,75703.00000000,0.21327063,0.000000,0.000000
1577837037.99929905,0.13603764,0.00790864,0.00001710,75762.00000000,0.16683599,0.000000,0.000000
1577837038.09992290,0.13612221,0.00925721,0.00001747,75835.00000000,0.18542620,0.000000,0.000000
1577837038.19976306,0.13623333,0.00882445,0.00001777,75938.00000000,0.20112535,0.000000,0.000000
1577837038.29960704,0.13631649,0.00891274,0.00001899,76100.00000000,0.18496811,0.000000,0.000000
1577837038.39945602,0.13639859,0.00705254,0.00001743,76173.00000000,0.18450849,0.000000,0.000000
1577837038.49929595,0.13649798,0.01211611,0.00001678,76299.00000000,0.19484139,0.000000,0.000000
1577837038.59993815,0.13661828,0.00783437,0.00001894,76576.00000000,0.20735139,0.000000,0.000000
1577837038.69977808,0.13671067,0.00817821,0.00001795,76667.00000000,0.19112845,0.000000,0.000000
1577837038.79961610,0.13678728,0.00859745,0.00001799,77014.00000000,0.18198859,0.000000,0.000000
1577837038.89945292,0.13687092,0.01140931,0.00001726,77279.00000000,0.18630181,0.000000,0.000000
1577837038.99928021,0.13699160,0.01665910,0.00001927,77594.00000000,0.20843356,0.000000,0.000000
1577837039.09991813,0.13707536,0.01082617,0.00001727,77223.00000000,0.18674404,0.000000,0.000000
1577837039.19975710,0.13714690,0.00777863,0.00001949,77423.00000000,0.17964560,0.000000,0.000000
1577837039.29958510,0.13721265,0.01094166,0.00001823,77539.00000000,0.17632870,0.000000,0.000000
1577837039.39944100,0.13726516,0.00678698,0.00001774,77598.00000000,0.16856537,0.000000,0.000000
1577837039.49929285,0.13732643,0.00667604,0.00001912,77636.00000000,0.17390470,0.000000,0.000000
1577837039.59993601,0.13737420,0.00870545,0.00001820,77698.00000000,0.16593900,0.000000,0.000000
1577837039.69977403,0.13740804,0.00646207,0.00001807,77737.00000000,0.15768029,0.000000,0.000000
